source	source_release	retrieved_at_utc	endpoint	http_status	error	cache_file
Open Targets	26.06	2026-07-10T17:40:34+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_a78bac3b147437f96d1d.json
Open Targets	26.06	2026-07-10T17:40:11+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_a8625500a081565148a0.json
Open Targets	26.06	2026-07-10T17:40:51+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_af50a37da3a246ab99d8.json
Open Targets	26.06	2026-07-10T17:37:36+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_b058c479747f569bcdfd.json
Open Targets	26.06	2026-07-10T17:42:09+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_b595588f5fbe4462dd4c.json
Open Targets	26.06	2026-07-10T17:43:48+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_b79392a90ffab536c4f3.json
Open Targets	26.06	2026-07-10T17:40:15+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_b9f1fea3024ed3f7620c.json
Open Targets	26.06	2026-07-10T17:37:02+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_bbc323894d5f21cd8af1.json
Open Targets	26.06	2026-07-10T17:36:24+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_bd1c29ac5b08f34249fe.json
Open Targets	26.06	2026-07-10T17:42:21+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_be9f8b2441eeea7939ac.json
Open Targets	26.06	2026-07-10T17:40:28+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_c062003c64b908140b3e.json
Open Targets	26.06	2026-07-10T17:42:41+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_c144b524928da8645e8d.json
Open Targets	26.06	2026-07-10T17:42:02+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_c1f6f940f760abee1d13.json
Open Targets	26.06	2026-07-10T17:39:29+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_c56720f514122e90c879.json
Open Targets	26.06	2026-07-10T17:40:03+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_c6e78bd5f0196d17749f.json
Open Targets	26.06	2026-07-10T17:41:48+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_cbaf2f8ccb0f109cfe0d.json
Open Targets	26.06	2026-07-10T17:36:42+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_ccddaa0557b21240dde1.json
Open Targets	26.06	2026-07-10T17:43:03+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_cfccddb1555a3f2fb81f.json
Open Targets	26.06	2026-07-10T17:37:05+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_d91a87f326f22f81f365.json
Open Targets	26.06	2026-07-10T17:42:51+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_da8ecfe7844e9e510078.json
Open Targets	26.06	2026-07-10T17:39:42+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_dfaae6cad150da4b5f13.json
Open Targets	26.06	2026-07-10T17:41:13+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_e0f424161d0c05f0e523.json
Open Targets	26.06	2026-07-10T17:41:43+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_e14d41557e7f0fa18e72.json
Open Targets	26.06	2026-07-10T17:39:31+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_e4ceb1329fa96e79372e.json
Open Targets	26.06	2026-07-10T17:42:07+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_e793ec064b021a1dd4eb.json
Open Targets	26.06	2026-07-10T17:43:39+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_e8588099fbe5d45577f5.json
Open Targets	26.06	2026-07-10T17:37:00+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_ea9cb460842d1d52caec.json
Open Targets	26.06	2026-07-10T17:43:07+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_eca36b59cfacf42cacad.json
Open Targets	26.06	2026-07-10T17:42:56+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_f1d832d6451687c64288.json
Open Targets	26.06	2026-07-10T17:43:29+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_f4b772d419057e94e332.json
Open Targets	26.06	2026-07-10T17:42:27+00:00	https://api.platform.opentargets.org/api/v4/graphql	200		cache/pharmacology/open_targets/open_targets_fe5f73dad4fdec884707.json
